2025-01-30 17:07:58.450 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs/project_log.log
2025-01-30 17:07:58.451 | INFO     | __main__:<module>:68 - Project root: /Users/katehuntsman/Documents/Streaming Data/buzzline-04-huntsman
2025-01-30 17:07:58.451 | INFO     | __main__:<module>:72 - Data folder: /Users/katehuntsman/Documents/Streaming Data/buzzline-04-huntsman/data
2025-01-30 17:07:58.451 | INFO     | __main__:<module>:76 - Data file: /Users/katehuntsman/Documents/Streaming Data/buzzline-04-huntsman/data/buzz.json
2025-01-30 17:07:58.451 | INFO     | __main__:main:136 - START producer.
2025-01-30 17:07:58.451 | INFO     | utils.utils_producer:get_zookeeper_address:57 - Zookeeper address: localhost:2181
2025-01-30 17:07:58.455 | INFO     | utils.utils_producer:check_zookeeper_service_is_ready:79 - Zookeeper is ready at localhost:2181.
2025-01-30 17:07:58.455 | INFO     | utils.utils_producer:get_kafka_broker_address:50 - Kafka broker address: localhost:9092
2025-01-30 17:07:58.826 | INFO     | utils.utils_producer:check_kafka_service_is_ready:98 - Kafka is ready. Brokers: {'throttle_time_ms': 0, 'brokers': [{'node_id': 0, 'host': 'localhost', 'port': 9092, 'rack': None}], 'cluster_id': 'UFjPXPBMQymKwznMON05nA', 'controller_id': 0}
2025-01-30 17:07:58.827 | INFO     | __main__:get_kafka_topic:50 - Kafka topic: buzzline_json
2025-01-30 17:07:58.827 | INFO     | __main__:get_message_interval:57 - Message interval: 3 seconds
2025-01-30 17:07:58.827 | INFO     | utils.utils_producer:get_kafka_broker_address:50 - Kafka broker address: localhost:9092
2025-01-30 17:07:58.827 | INFO     | utils.utils_producer:create_kafka_producer:146 - Connecting to Kafka broker at localhost:9092...
2025-01-30 17:07:58.943 | INFO     | utils.utils_producer:create_kafka_producer:151 - Kafka producer successfully created.
2025-01-30 17:07:58.944 | INFO     | utils.utils_producer:get_kafka_broker_address:50 - Kafka broker address: localhost:9092
2025-01-30 17:07:59.297 | INFO     | utils.utils_producer:create_kafka_topic:172 - Topic 'buzzline_json' already exists. Clearing it out...
2025-01-30 17:07:59.297 | INFO     | utils.utils_producer:get_kafka_broker_address:50 - Kafka broker address: localhost:9092
2025-01-30 17:07:59.649 | ERROR    | utils.utils_producer:clear_kafka_topic:235 - Error managing retention for topic 'buzzline_json': list indices must be integers or slices, not ConfigResource
2025-01-30 17:07:59.650 | INFO     | __main__:main:159 - Kafka topic 'buzzline_json' is ready.
2025-01-30 17:07:59.650 | INFO     | __main__:main:165 - Starting message production to topic 'buzzline_json'...
2025-01-30 17:07:59.650 | INFO     | __main__:generate_messages:95 - Opening data file in read mode: /Users/katehuntsman/Documents/Streaming Data/buzzline-04-huntsman/data/buzz.json
2025-01-30 17:07:59.650 | INFO     | __main__:generate_messages:97 - Reading data from file: /Users/katehuntsman/Documents/Streaming Data/buzzline-04-huntsman/data/buzz.json
2025-01-30 17:07:59.650 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Data engineering is my passion.', 'author': 'Eve'}
2025-01-30 17:08:02.657 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Distributed systems are fascinating.', 'author': 'Alice'}
2025-01-30 17:08:05.663 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Have a great day!', 'author': 'Charlie'}
2025-01-30 17:08:08.670 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Data engineering is my passion.', 'author': 'Alice'}
2025-01-30 17:08:11.675 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Distributed systems are fascinating.', 'author': 'Diana'}
2025-01-30 17:08:12.097 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs/project_log.log
2025-01-30 17:08:12.564 | INFO     | __main__:main:185 - START consumer.
2025-01-30 17:08:12.565 | INFO     | __main__:get_kafka_topic:52 - Kafka topic: buzzline_json
2025-01-30 17:08:12.565 | INFO     | __main__:get_kafka_consumer_group_id:59 - Kafka consumer group id: buzz_group
2025-01-30 17:08:12.565 | INFO     | __main__:main:190 - Consumer: Topic 'buzzline_json' and group 'buzz_group'...
2025-01-30 17:08:12.565 | INFO     | utils.utils_producer:get_kafka_broker_address:50 - Kafka broker address: localhost:9092
2025-01-30 17:08:12.565 | INFO     | utils.utils_consumer:create_kafka_consumer:44 - Creating Kafka consumer. Topic='buzzline_json' and group ID='buzz_group'.
2025-01-30 17:08:12.672 | INFO     | utils.utils_consumer:create_kafka_consumer:59 - Kafka consumer created successfully.
2025-01-30 17:08:12.672 | INFO     | __main__:main:196 - Polling messages from topic 'buzzline_json'...
2025-01-30 17:08:13.004 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'I love Python!', 'author': 'Alice'}
2025-01-30 17:08:13.004 | INFO     | __main__:process_message:150 - Message received from author: Alice
2025-01-30 17:08:13.004 | INFO     | __main__:process_message:156 - Updated author counts: {'Alice': 1}
2025-01-30 17:08:13.078 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "I love Python!", "author": "Alice"}
2025-01-30 17:08:13.078 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Streaming data is fun.', 'author': 'Charlie'}
2025-01-30 17:08:13.078 | INFO     | __main__:process_message:150 - Message received from author: Charlie
2025-01-30 17:08:13.078 | INFO     | __main__:process_message:156 - Updated author counts: {'Alice': 1, 'Charlie': 1}
2025-01-30 17:08:13.119 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Streaming data is fun.", "author": "Charlie"}
2025-01-30 17:08:13.119 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Kafka is awesome.', 'author': 'Alice'}
2025-01-30 17:08:13.119 | INFO     | __main__:process_message:150 - Message received from author: Alice
2025-01-30 17:08:13.119 | INFO     | __main__:process_message:156 - Updated author counts: {'Alice': 2, 'Charlie': 1}
2025-01-30 17:08:13.152 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Kafka is awesome.", "author": "Alice"}
2025-01-30 17:08:13.152 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Data engineering is my passion.', 'author': 'Eve'}
2025-01-30 17:08:13.152 | INFO     | __main__:process_message:150 - Message received from author: Eve
2025-01-30 17:08:13.152 | INFO     | __main__:process_message:156 - Updated author counts: {'Alice': 2, 'Charlie': 1, 'Eve': 1}
2025-01-30 17:08:13.185 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Data engineering is my passion.", "author": "Eve"}
2025-01-30 17:08:13.185 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Distributed systems are fascinating.', 'author': 'Alice'}
2025-01-30 17:08:13.185 | INFO     | __main__:process_message:150 - Message received from author: Alice
2025-01-30 17:08:13.185 | INFO     | __main__:process_message:156 - Updated author counts: {'Alice': 3, 'Charlie': 1, 'Eve': 1}
2025-01-30 17:08:13.221 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Distributed systems are fascinating.", "author": "Alice"}
2025-01-30 17:08:13.221 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Have a great day!', 'author': 'Charlie'}
2025-01-30 17:08:13.221 | INFO     | __main__:process_message:150 - Message received from author: Charlie
2025-01-30 17:08:13.221 | INFO     | __main__:process_message:156 - Updated author counts: {'Alice': 3, 'Charlie': 2, 'Eve': 1}
2025-01-30 17:08:13.251 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Have a great day!", "author": "Charlie"}
2025-01-30 17:08:13.251 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Data engineering is my passion.', 'author': 'Alice'}
2025-01-30 17:08:13.252 | INFO     | __main__:process_message:150 - Message received from author: Alice
2025-01-30 17:08:13.252 | INFO     | __main__:process_message:156 - Updated author counts: {'Alice': 4, 'Charlie': 2, 'Eve': 1}
2025-01-30 17:08:13.282 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Data engineering is my passion.", "author": "Alice"}
2025-01-30 17:08:13.282 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Distributed systems are fascinating.', 'author': 'Diana'}
2025-01-30 17:08:13.282 | INFO     | __main__:process_message:150 - Message received from author: Diana
2025-01-30 17:08:13.282 | INFO     | __main__:process_message:156 - Updated author counts: {'Alice': 4, 'Charlie': 2, 'Eve': 1, 'Diana': 1}
2025-01-30 17:08:13.314 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Distributed systems are fascinating.", "author": "Diana"}
2025-01-30 17:08:14.679 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Buzz messages for everyone.', 'author': 'Alice'}
2025-01-30 17:08:14.687 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Buzz messages for everyone.', 'author': 'Alice'}
2025-01-30 17:08:14.687 | INFO     | __main__:process_message:150 - Message received from author: Alice
2025-01-30 17:08:14.687 | INFO     | __main__:process_message:156 - Updated author counts: {'Alice': 5, 'Charlie': 2, 'Eve': 1, 'Diana': 1}
2025-01-30 17:08:14.737 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Buzz messages for everyone.", "author": "Alice"}
2025-01-30 17:08:17.686 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Hello, Kafka world!', 'author': 'Diana'}
2025-01-30 17:08:17.695 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Hello, Kafka world!', 'author': 'Diana'}
2025-01-30 17:08:17.695 | INFO     | __main__:process_message:150 - Message received from author: Diana
2025-01-30 17:08:17.695 | INFO     | __main__:process_message:156 - Updated author counts: {'Alice': 5, 'Charlie': 2, 'Eve': 1, 'Diana': 2}
2025-01-30 17:08:17.760 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Hello, Kafka world!", "author": "Diana"}
2025-01-30 17:08:20.688 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'This is a buzz message.', 'author': 'Eve'}
2025-01-30 17:08:20.696 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'This is a buzz message.', 'author': 'Eve'}
2025-01-30 17:08:20.696 | INFO     | __main__:process_message:150 - Message received from author: Eve
2025-01-30 17:08:20.697 | INFO     | __main__:process_message:156 - Updated author counts: {'Alice': 5, 'Charlie': 2, 'Eve': 2, 'Diana': 2}
2025-01-30 17:08:20.760 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "This is a buzz message.", "author": "Eve"}
2025-01-30 17:08:23.691 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'JSON makes life easier.', 'author': 'Eve'}
2025-01-30 17:08:23.701 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'JSON makes life easier.', 'author': 'Eve'}
2025-01-30 17:08:23.701 | INFO     | __main__:process_message:150 - Message received from author: Eve
2025-01-30 17:08:23.701 | INFO     | __main__:process_message:156 - Updated author counts: {'Alice': 5, 'Charlie': 2, 'Eve': 3, 'Diana': 2}
2025-01-30 17:08:23.760 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "JSON makes life easier.", "author": "Eve"}
2025-01-30 17:08:26.696 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'JSON makes life easier.', 'author': 'Alice'}
2025-01-30 17:08:26.702 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'JSON makes life easier.', 'author': 'Alice'}
2025-01-30 17:08:26.702 | INFO     | __main__:process_message:150 - Message received from author: Alice
2025-01-30 17:08:26.702 | INFO     | __main__:process_message:156 - Updated author counts: {'Alice': 6, 'Charlie': 2, 'Eve': 3, 'Diana': 2}
2025-01-30 17:08:26.767 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "JSON makes life easier.", "author": "Alice"}
2025-01-30 17:08:29.697 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Data engineering is my passion.', 'author': 'Diana'}
2025-01-30 17:08:29.703 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Data engineering is my passion.', 'author': 'Diana'}
2025-01-30 17:08:29.704 | INFO     | __main__:process_message:150 - Message received from author: Diana
2025-01-30 17:08:29.704 | INFO     | __main__:process_message:156 - Updated author counts: {'Alice': 6, 'Charlie': 2, 'Eve': 3, 'Diana': 3}
2025-01-30 17:08:29.768 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Data engineering is my passion.", "author": "Diana"}
2025-01-30 17:08:32.700 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'JSON makes life easier.', 'author': 'Diana'}
2025-01-30 17:08:32.711 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'JSON makes life easier.', 'author': 'Diana'}
2025-01-30 17:08:32.711 | INFO     | __main__:process_message:150 - Message received from author: Diana
2025-01-30 17:08:32.711 | INFO     | __main__:process_message:156 - Updated author counts: {'Alice': 6, 'Charlie': 2, 'Eve': 3, 'Diana': 4}
2025-01-30 17:08:32.776 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "JSON makes life easier.", "author": "Diana"}
2025-01-30 17:08:35.708 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Kafka is awesome.', 'author': 'Charlie'}
2025-01-30 17:08:35.717 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'Kafka is awesome.', 'author': 'Charlie'}
2025-01-30 17:08:35.717 | INFO     | __main__:process_message:150 - Message received from author: Charlie
2025-01-30 17:08:35.717 | INFO     | __main__:process_message:156 - Updated author counts: {'Alice': 6, 'Charlie': 3, 'Eve': 3, 'Diana': 4}
2025-01-30 17:08:35.782 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "Kafka is awesome.", "author": "Charlie"}
2025-01-30 17:08:38.714 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'JSON makes life easier.', 'author': 'Bob'}
2025-01-30 17:08:38.721 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'JSON makes life easier.', 'author': 'Bob'}
2025-01-30 17:08:38.722 | INFO     | __main__:process_message:150 - Message received from author: Bob
2025-01-30 17:08:38.722 | INFO     | __main__:process_message:156 - Updated author counts: {'Alice': 6, 'Charlie': 3, 'Eve': 3, 'Diana': 4, 'Bob': 1}
2025-01-30 17:08:38.788 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "JSON makes life easier.", "author": "Bob"}
2025-01-30 17:08:41.722 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'I love Python!', 'author': 'Bob'}
2025-01-30 17:08:41.730 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'I love Python!', 'author': 'Bob'}
2025-01-30 17:08:41.731 | INFO     | __main__:process_message:150 - Message received from author: Bob
2025-01-30 17:08:41.731 | INFO     | __main__:process_message:156 - Updated author counts: {'Alice': 6, 'Charlie': 3, 'Eve': 3, 'Diana': 4, 'Bob': 2}
2025-01-30 17:08:41.797 | INFO     | __main__:process_message:162 - Chart updated successfully for message: {"message": "I love Python!", "author": "Bob"}
2025-01-30 17:08:44.729 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'This is a buzz message.', 'author': 'Eve'}
2025-01-30 17:08:44.738 | INFO     | __main__:process_message:144 - Processed JSON message: {'message': 'This is a buzz message.', 'author': 'Eve'}
2025-01-30 17:08:44.738 | INFO     | __main__:process_message:150 - Message received from author: Eve
